year_week,clean_region,clean_therapeutic_area,clean_brand,alert_category,alert_type,severity_level,previous_share_pp,current_share_pp,share_shift_pp,share_shift_bps,dynamic_upper_threshold,dynamic_lower_threshold,statistical_z_score,isolation_forest_score,triggered_techniques,executive_brief
2023-W38,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,10.965002196514863,9.538834951456309,-1.4261672450585543,-142.61672450585542,-0.4103852630575019,-2.1253679215829666,-0.2453911658920995,0.10791937862589607,3-Wk Erosion,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.43 pp / -143 bps). Current Share: 9.54%.
2023-W39,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,9.538834951456309,11.513506355932202,1.9746714044758935,197.46714044758934,-0.47172555741472766,-2.0140197953175125,10.0,0.15836838305212753,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +1.97 pp / +197 bps). Current Share: 11.51%.
2023-W41,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.471190406551624,8.249265738730685,-3.2219246678209394,-322.19246678209396,5.2993705788226615,-4.961911772131487,-1.5497662843443876,0.10154651198075088,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -3.22 pp / -322 bps). Current Share: 8.25%.
2023-W46,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.363624106781717,7.804357380548753,-1.5592667262329645,-155.92667262329644,2.3141103245191883,-1.9497645296083441,-4.635667498766122,0.13502972595758733,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.56 pp / -156 bps). Current Share: 7.80%.
2023-W48,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,6.533491561181434,6.279614089170519,-0.25387747201091493,-25.387747201091493,3.5979071204608513,-4.81714478266429,2.3784898866890667,0.121582486535947,3-Wk Erosion,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -0.25 pp / -25 bps). Current Share: 6.28%.
2024-W05,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.400675116234634,7.256020278833968,-2.144654837400666,-214.46548374006662,5.318551791539324,-3.9592785641689296,-7.35170348468439,0.12209185779958792,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.14 pp / -214 bps). Current Share: 7.26%.
2024-W06,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,7.256020278833968,9.526053588259053,2.2700333094250853,227.00333094250854,5.509298415017383,-6.516205215119937,2.1649329644287603,0.13728602550572022,MA Trend Deviation,Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +2.27 pp / +227 bps). Current Share: 9.53%.
2024-W07,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,9.526053588259053,12.691452176676199,3.165398588417146,316.5398588417146,7.8430574776309845,-6.605970725389711,1.79332995138062,0.12966630838374166,MA Trend Deviation,Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +3.17 pp / +317 bps). Current Share: 12.69%.
2024-W09,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.423582964394836,9.664396437486518,-1.7591865269083176,-175.91865269083175,8.421857392220137,-5.643482268512891,-3.0353073135316198,0.16161486678935227,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.76 pp / -176 bps). Current Share: 9.66%.
2024-W10,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,9.664396437486518,11.485069975636012,1.820673538149494,182.0673538149494,8.183693283102263,-8.09146471695062,4.240074638418463,0.1721198064180658,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +1.82 pp / +182 bps). Current Share: 11.49%.
2024-W16,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,12.08300177511171,14.932863149328632,2.849861374216923,284.9861374216923,4.022237086170103,-4.723398486281226,6.064196009447155,0.1309483327190979,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +2.85 pp / +285 bps). Current Share: 14.93%.
2024-W19,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,13.350927053728517,11.094194744158337,-2.2567323095701806,-225.67323095701806,6.751239275673153,-5.90595575659528,-3.118899943353605,0.14708697571741997,"MA Trend Deviation, Robust Z-Score Spike, 3-Wk Erosion",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.26 pp / -226 bps). Current Share: 11.09%.
2024-W20,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,11.094194744158337,14.711384286477818,3.6171895423194815,361.71895423194815,1.3145958446457011,-3.8737081147592316,8.702818482370892,0.09792620625798643,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +3.62 pp / +362 bps). Current Share: 14.71%.
2024-W27,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,10.237356997754732,12.117877231596967,1.880520233842235,188.0520233842235,2.3020789718601646,-2.9447674181252124,2.0872617946757988,0.1585867313057822,MA Trend Deviation,Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +1.88 pp / +188 bps). Current Share: 12.12%.
2024-W29,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.497641509433961,9.69951255630283,-1.7981289531311315,-179.81289531311316,4.974389618126792,-4.97042799055336,-1.2529270312437393,0.15502635268927684,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.80 pp / -180 bps). Current Share: 9.70%.
2024-W33,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.616224648985959,8.010353066100345,-1.605871582885614,-160.5871582885614,2.5942313593667143,-2.649756630911295,-2.925657859839109,0.13993792166608432,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.61 pp / -161 bps). Current Share: 8.01%.
2024-W38,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.892963954037462,7.896674438581421,-1.9962895154560414,-199.62895154560414,3.4098483215924653,-2.1547743963010535,-10.0,0.09712269798212769,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.00 pp / -200 bps). Current Share: 7.90%.
2024-W39,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,7.896674438581421,10.883659940263714,2.986985501682293,298.6985501682293,4.1885102840631605,-5.083503161356538,1.506191628640188,0.1003541645623347,MA Trend Deviation,Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +2.99 pp / +299 bps). Current Share: 10.88%.
2024-W44,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,8.009076953881065,10.69893620263968,2.6898592487586157,268.98592487586154,6.745374349803855,-6.935843539820896,1.6345438717672078,0.1258209666899941,MA Trend Deviation,Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +2.69 pp / +269 bps). Current Share: 10.70%.
2024-W51,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,10.80250706648642,8.551715407013546,-2.250791659472874,-225.0791659472874,1.797780843608662,-0.7004471950710615,-5.380741811387052,0.1448302341602828,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.25 pp / -225 bps). Current Share: 8.55%.
2024-W52,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,8.551715407013546,10.884441575209811,2.332726168196265,233.2726168196265,4.575400543338619,-5.37064208149639,1.8031818432315911,0.15623191163740596,MA Trend Deviation,Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +2.33 pp / +233 bps). Current Share: 10.88%.
2025-W03,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,9.50123269486061,13.481024608219522,3.9797919133589126,397.97919133589124,5.618524350034663,-4.985512824803287,5.429625720273429,0.10077778882064381,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +3.98 pp / +398 bps). Current Share: 13.48%.
2025-W05,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,13.225851479620324,11.719276739197056,-1.506574740423268,-150.6574740423268,8.940607830680335,-7.100722118462591,-1.1894730293937155,0.16564595387006908,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.51 pp / -151 bps). Current Share: 11.72%.
2025-W06,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.719276739197056,10.630279402209226,-1.0889973369878305,-108.89973369878305,9.364991813396074,-7.886295783838443,-0.44942760441098134,0.16153007280295323,3-Wk Erosion,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.09 pp / -109 bps). Current Share: 10.63%.
2025-W07,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,10.630279402209226,12.367624810892586,1.7373454086833604,173.73454086833604,0.9611541036572898,-2.861650907664154,4.565304938129789,0.15187323785874268,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +1.74 pp / +174 bps). Current Share: 12.37%.
2025-W08,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,12.367624810892586,9.98666311016271,-2.380961700729877,-238.0961700729877,5.00811023634839,-5.580261348833549,-2.0868704967622693,0.1536281653221483,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.38 pp / -238 bps). Current Share: 9.99%.
2025-W15,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,10.848471172289294,8.30546743262168,-2.543003739667613,-254.3003739667613,2.6099749108970536,-2.6185190613744838,-2.298233198591764,0.06487308412102838,"MA Trend Deviation, 3-Wk Erosion",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.54 pp / -254 bps). Current Share: 8.31%.
2025-W16,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,8.30546743262168,12.748257074228132,4.442789641606451,444.2789641606451,2.6026742470234536,-4.915398339561382,4.962454381914718,0.014208871778922272,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +4.44 pp / +444 bps). Current Share: 12.75%.
2025-W19,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,14.030144167758845,12.046309696092619,-1.983834471666226,-198.3834471666226,8.493317586686999,-4.676866429928889,-8.893147065247124,0.15965768427105842,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.98 pp / -198 bps). Current Share: 12.05%.
2025-W20,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,12.046309696092619,13.678092596261807,1.6317829001691884,163.17829001691882,4.312413311936464,-4.780378230693472,3.382688917441035,0.16356202771346012,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +1.63 pp / +163 bps). Current Share: 13.68%.
2025-W21,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,13.678092596261807,10.989506212579668,-2.6885863836821393,-268.8586383682139,5.710707754294421,-5.509991888778431,-2.3031392572917,0.13573155469282638,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.69 pp / -269 bps). Current Share: 10.99%.
2025-W22,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,10.989506212579668,12.622712014693773,1.6332058021141052,163.32058021141052,5.940045351708728,-7.96713732182818,3.461776581330857,0.16163537665170713,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +1.63 pp / +163 bps). Current Share: 12.62%.
2025-W23,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,12.622712014693773,9.555092823415551,-3.0676191912782222,-306.76191912782224,7.676465786855529,-7.292197574454759,-10.0,0.1298715337845679,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -3.07 pp / -307 bps). Current Share: 9.56%.
2025-W24,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,9.555092823415551,12.763845695758619,3.2087528723430676,320.87528723430677,6.460139524736851,-9.208806039967689,10.0,0.13378069442417656,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +3.21 pp / +321 bps). Current Share: 12.76%.
2025-W26,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,10.524363096710362,13.309265944645007,2.784902847934646,278.4902847934646,9.530061070974233,-10.928960349629842,4.092257262614584,0.11297129082139962,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +2.78 pp / +278 bps). Current Share: 13.31%.
2025-W27,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,13.309265944645007,11.35024648310689,-1.9590194615381176,-195.90194615381176,10.343203377461048,-7.84042129664141,-7.549310872885726,0.16519531566099704,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -1.96 pp / -196 bps). Current Share: 11.35%.
2025-W33,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,10.39492875575003,15.083251714005877,4.688322958255847,468.83229582558477,6.388157845379475,-6.948932643594179,4.9282118599054465,0.060463916735975176,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Breathex Labs in Andhra Pradesh (Shift: +4.69 pp / +469 bps). Current Share: 15.08%.
2025-W34,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,15.083251714005877,12.923685466821253,-2.1595662471846246,-215.95662471846248,11.393173088870965,-10.324816563444726,-0.8583462364448353,0.1521454575648008,MA Trend Deviation,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.16 pp / -216 bps). Current Share: 12.92%.
2025-W39,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.87247870909906,9.845715347914988,-2.026763361184072,-202.6763361184072,6.9928459695688,-7.790332126792674,-0.4621750188879247,0.14071381900692392,3-Wk Erosion,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -2.03 pp / -203 bps). Current Share: 9.85%.
2025-W40,Andhra Pradesh,Respiratory,Breathex Labs,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.845715347914988,9.186561653950283,-0.6591536939647042,-65.91536939647042,2.0690074985873856,-5.58443830747102,1.084547987464693,0.16653657962366897,3-Wk Erosion,Regional Share Decline for Breathex Labs in Andhra Pradesh (Shift: -0.66 pp / -66 bps). Current Share: 9.19%.
2022-W05,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,8.450704225352112,10.39469088368844,1.9439866583363283,194.39866583363283,0.48290745449314665,-1.643416311069951,6.794376991230433,0.15039964767221037,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +1.94 pp / +194 bps). Current Share: 10.39%.
2022-W06,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,10.39469088368844,8.730259806418747,-1.6644310772696933,-166.44310772696934,4.69743425700674,-4.175115722500391,-1.7963627838976737,0.153236482562828,MA Trend Deviation,Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -1.66 pp / -166 bps). Current Share: 8.73%.
2022-W10,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,7.176973353443943,6.284414651663874,-0.8925587017800689,-89.25587017800689,1.2031315777118827,-2.2386558796950857,-0.44069328346702136,0.11442047884989459,3-Wk Erosion,Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -0.89 pp / -89 bps). Current Share: 6.28%.
2022-W17,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,6.181928810465469,7.835966072679169,1.6540372622137003,165.40372622137002,1.8238524395851854,-2.4860818363941344,1.9235331822907211,0.09304768004170078,MA Trend Deviation,Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +1.65 pp / +165 bps). Current Share: 7.84%.
2022-W25,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,5.916841160634161,8.00436999271668,2.0875288320825183,208.75288320825183,2.47372688041598,-2.3610331643333824,8.306476526992942,0.10246607057389567,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +2.09 pp / +209 bps). Current Share: 8.00%.
2022-W26,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,8.00436999271668,5.697177074422584,-2.3071929182940956,-230.71929182940954,4.747879391405546,-3.9008435338799257,-6.514722576152187,0.06630313329304638,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -2.31 pp / -231 bps). Current Share: 5.70%.
2022-W28,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,7.021276595744681,9.016516516516516,1.9952399207718345,199.52399207718346,7.41257787852665,-6.676287588452969,0.5929615133298293,0.12287517121448205,MA Trend Deviation,Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +2.00 pp / +200 bps). Current Share: 9.02%.
2022-W29,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.016516516516516,7.025924847072532,-1.990591669443984,-199.0591669443984,7.281549786970078,-6.606785437770186,-3.331283901259417,0.13125557951850797,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -1.99 pp / -199 bps). Current Share: 7.03%.
2022-W30,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,7.025924847072532,9.575249853027632,2.5493250059551,254.93250059551,6.84500081019069,-5.959168961757392,1.23135872920559,0.05300642396531685,MA Trend Deviation,Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +2.55 pp / +255 bps). Current Share: 9.58%.
2022-W35,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.278944672131148,6.863944821448438,-2.41499985068271,-241.499985068271,2.7675822097426344,-2.404393523987592,-2.18557373860787,0.076084002282309,"MA Trend Deviation, Volatility Envelope Breach",Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -2.41 pp / -241 bps). Current Share: 6.86%.
2022-W36,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,6.863944821448438,9.972950723274138,3.1090059018257,310.90059018257,2.932829017168062,-4.891306147272547,3.229803019831015,0.10628643829245571,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +3.11 pp / +311 bps). Current Share: 9.97%.
2022-W42,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,9.254601577683777,11.623864528428845,2.3692629507450675,236.92629507450675,1.2908874976967537,-0.2575897096849895,5.833063749953132,0.17274631908400173,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +2.37 pp / +237 bps). Current Share: 11.62%.
2022-W43,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.623864528428845,8.18143281051293,-3.4424317179159143,-344.2431717915914,4.449748996099922,-2.2018334019432553,-5.5183416089309745,0.09978387958052615,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -3.44 pp / -344 bps). Current Share: 8.18%.
2022-W45,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,11.784869976359339,10.05022336912789,-1.7346466072314488,-173.46466072314487,12.131242512115964,-10.444396912998922,-2.2428656853990963,0.16371810899810413,MA Trend Deviation,Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -1.73 pp / -173 bps). Current Share: 10.05%.
2022-W47,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,8.159084257422524,9.681042228212041,1.5219579707895168,152.19579707895167,9.37684561370665,-9.391744649100254,10.0,0.16878992823404998,"MA Trend Deviation, Robust Z-Score Spike",Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +1.52 pp / +152 bps). Current Share: 9.68%.
2023-W01,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.392127553562531,8.405641730041207,-0.9864858235213241,-98.64858235213241,3.9680942601402682,-4.024676311178396,-0.9344285041491761,0.10251309458680885,"MA Trend Deviation, 3-Wk Erosion",Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -0.99 pp / -99 bps). Current Share: 8.41%.
2023-W06,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,9.295991473740303,7.647960748236738,-1.648030725503565,-164.80307255035652,3.816660638432942,-3.4956847542186704,-1.3383226825209333,0.12669713235035596,MA Trend Deviation,Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -1.65 pp / -165 bps). Current Share: 7.65%.
2023-W13,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,REGIONAL GROWTH SPIKE,6.8943585829676275,9.411001135810483,2.516642552842856,251.6642552842856,1.6316505042278764,-2.994032138571297,4.095005725878602,0.05573092963034765,"MA Trend Deviation, Robust Z-Score Spike, Volatility Envelope Breach",Regional Growth Spike for Pulmovia Therapeutics in Andhra Pradesh (Shift: +2.52 pp / +252 bps). Current Share: 9.41%.
2023-W17,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,7.338196492317244,5.746720781130523,-1.591475711186721,-159.1475711186721,3.82037279839748,-5.202242560726306,-0.39900809905708046,-0.03506052115266156,Isolation Forest ML,Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -1.59 pp / -159 bps). Current Share: 5.75%.
2023-W35,Andhra Pradesh,Respiratory,Pulmovia Therapeutics,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,REGIONAL SHARE DECLINE,8.959204266974195,6.126872808415683,-2.832331458558512,-283.2331458558512,4.250165515524192,-2.8331625397170694,-10.0,0.04434035710837414,"MA Trend Deviation, Robust Z-Score Spike",Regional Share Decline for Pulmovia Therapeutics in Andhra Pradesh (Shift: -2.83 pp / -283 bps). Current Share: 6.13%.
