date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units
2026-01-12,2,2026,  Gujarat  ,CARDIOLOGY,Vascolin,Zenova Biosciences,5056,1146.0,5588.0
2026-01-12,2,2026,  Delhi  ,  Cardiology  ,Cordamet,Meditrix Labs,1939,600.0,2280.0
2026-01-12,2,2026,maharashtra,  Diabetes  ,Metforal,Novanta Pharma,5073,1738.0,6308.0
2026-01-12,2,2026,delhi,Diabetes,Glucotend,Glucera Health,1656,409.0,1742.0
2026-01-12,2,2026,  Telangana  ,Cardiology,Cordamet,Meditrix Labs,3138,645.0,3581.0
2026-01-12,2,2026,  Maharashtra  ,DIABETES,Insulyn,Insulara Biotech,3026,736.0,3458.0
2026-01-12,2,2026,delhi,RESPIRATORY,Respivan,Aerovant Pharma,3909,928.0,4117.0
2026-01-12,2,2026,Kerala,  Cardiology  ,Vascolin,Zenova Biosciences,2915,658.0,3362.0
2026-01-12,2,2026,tamil nadu,respiratory,Bronchel,Breathex Labs,3858,1244.0,4729.0
2026-01-12,2,2026,west bengal,DIABETES,Insulyn,Insulara Biotech,3942,984.0,4570.0
2026-01-12,2,2026,Gujarat,  Diabetes  ,Metforal,Novanta Pharma,5456,1297.0,5755.0
2026-01-12,2,2026,ANDHRA PRADESH,cardiology,Cordamet,Meditrix Labs,4333,1148.0,5147.0
2026-01-12,2,2026,Telangana,cardiology,Cordamet,Meditrix Labs,1877,603.0,2040.0
2026-01-12,2,2026,  Rajasthan  ,CARDIOLOGY,Cordamet,Meditrix Labs,2383,481.0,2778.0
2026-01-12,2,2026,kerala,Respiratory,Airovent,Pulmovia Therapeutics,5160,1576.0,5494.0
2026-01-12,2,2026,DELHI,  Cardiology  ,Cardivex,Corvyx Pharma,5839,1456.0,6986.0
2026-01-12,2,2026,Tamilnadu,  Diabetes  ,Metforal,Novanta Pharma,4478,1000.0,5075.0
2026-01-12,2,2026,DELHI,Respiratory,Bronchel,Breathex Labs,5991,1654.0,6834.0
2026-01-12,2,2026,Tamilnadu,diabetes,Glucotend,Glucera Health,2135,566.0,2336.0
2026-01-12,2,2026,  Andhra Pradesh  ,Cardiology,Cordamet,Meditrix Labs,2492,554.0,2972.0
2026-01-12,2,2026,Maharashtra,respiratory,Respivan,Aerovant Pharma,2580,836.0,3024.0
2026-01-12,2,2026,kerala,Diabetes,Glucotend,Glucera Health,3994,1210.0,4849.0
2026-01-12,2,2026,  Kerala  ,CARDIOLOGY,Cordamet,Meditrix Labs,3793,1151.0,4448.0
2026-01-12,2,2026,Telangana,  Diabetes  ,Metforal,Novanta Pharma,5713,1878.0,6436.0
2026-01-12,2,2026,andhra pradesh,  Cardiology  ,Cardivex,Corvyx Pharma,2347,784.0,2563.0
2026-01-12,2,2026,  Telangana  ,diabetes,Insulyn,Insulara Biotech,4687,1605.0,5093.0
2026-01-12,2,2026,rajasthan,Diabetes,Glucotend,Glucera Health,4004,1317.0,4293.0
2026-01-12,2,2026,Telangana,DIABETES,Insulyn,Insulara Biotech,2062,515.0,2257.0
2026-01-12,2,2026,WestBengal,Cardiology,Cordamet,Meditrix Labs,3233,1011.0,3642.0
2026-01-12,2,2026,tamil nadu,respiratory,Respivan,Aerovant Pharma,5334,1161.0,5894.0
2026-01-12,2,2026,maharashtra,diabetes,Insulyn,Insulara Biotech,4324,1339.0,4683.0
2026-01-12,2,2026,  Rajasthan  ,Respiratory,Airovent,Pulmovia Therapeutics,5403,1209.0,6077.0
2026-01-12,2,2026,Maharashtra,  Diabetes  ,Insulyn,Insulara Biotech,4864,1615.0,5353.0
2026-01-12,2,2026,West Bengal,RESPIRATORY,Respivan,Aerovant Pharma,5858,1804.0,6857.0
2026-01-12,2,2026,maharashtra,CARDIOLOGY,Vascolin,Zenova Biosciences,4774,1382.0,5731.0
2026-01-12,2,2026,,CARDIOLOGY,Cardivex,Corvyx Pharma,3322,731.0,4040.0
2026-01-12,2,2026,TN,  Diabetes  ,Insulyn,Insulara Biotech,5041,1308.0,6031.0
2026-01-12,2,2026,TN,cardiology,Vascolin,Zenova Biosciences,1802,458.0,2231.0
2026-01-12,2,2026,TELANGANA,  Cardiology  ,Cardivex,Corvyx Pharma,2234,754.0,2534.0
2026-01-12,2,2026,West Bengal,Cardiology,Cordamet,,3306,847.0,4076.0
2026-01-12,2,2026,maharashtra,  Cardiology  ,Cordamet,Meditrix Labs,4023,987.0,4331.0
2026-01-12,2,2026,RAJASTHAN,Diabetes,Insulyn,Insulara Biotech,4197,872.0,5030.0
2026-01-12,2,2026,maharashtra,Diabetes,Glucotend,Glucera Health,2782,924.0,3339.0
2026-01-12,2,2026,  West Bengal  ,RESPIRATORY,Respivan,Aerovant Pharma,2985,895.0,3651.0
2026-01-12,2,2026,Telangana,Cardiology,Vascolin,Zenova Biosciences,2416,603.0,2710.0
2026-01-12,2,2026,andhra pradesh,  Cardiology  ,Vascolin,Zenova Biosciences,5016,1456.0,5706.0
2026-01-12,2,2026,karnataka,respiratory,Airovent,Pulmovia Therapeutics,1983,688.0,2354.0
2026-01-12,2,2026,  Karnataka  ,  Respiratory  ,Respivan,Aerovant Pharma,4735,1426.0,5813.0
2026-01-12,2,2026,Andhra Pradesh,respiratory,Bronchel,Breathex Labs,5378,1350.0,5837.0
2026-01-12,2,2026,KARNATAKA,CARDIOLOGY,Cordamet,Meditrix Labs,3782,977.0,4240.0
2026-01-12,2,2026,Gujarat,RESPIRATORY,Respivan,Aerovant Pharma,4172,1067.0,4809.0
2026-01-12,2,2026,West Bengal,CARDIOLOGY,Cardivex,Corvyx Pharma,1769,617.0,2165.0
2026-01-12,2,2026,  Maharashtra  ,Respiratory,Respivan,Aerovant Pharma,4544,1225.0,5352.0
2026-01-12,2,2026,Tamil Ndu,cardiology,Vascolin,Zenova Biosciences,4482,1286.0,5086.0
2026-01-12,2,2026,Tamil Ndu,respiratory,Airovent,Pulmovia Therapeutics,5987,1337.0,6938.0
2026-01-12,2,2026,Delhi,Diabetes,Glucotend,Glucera Health,1850,457.0,1954.0
2026-01-12,2,2026,RAJASTHAN,DIABETES,Metforal,Novanta Pharma,1515,347.0,1819.0
2026-01-12,2,2026,delhi,  Diabetes  ,Metforal,Novanta Pharma,1626,532.0,1801.0
2026-01-12,2,2026,Telangana,Cardiology,Cordamet,Meditrix Labs,3448,717.0,3737.0
2026-01-12,2,2026,  Andhra Pradesh  ,Respiratory,Bronchel,Breathex Labs,4871,1415.0,5344.0
2026-01-12,2,2026,Karnatka,respiratory,Respivan,Aerovant Pharma,3716,1181.0,4484.0
2026-01-12,2,2026,karnataka,  Cardiology  ,Cardivex,Corvyx Pharma,4277,1099.0,5277.0
2026-01-12,2,2026,telangana,CARDIOLOGY,Vascolin,Zenova Biosciences,2937,961.0,3356.0
2026-01-12,2,2026,WEST BENGAL,Cardiology,Cordamet,Meditrix Labs,4564,1521.0,4910.0
2026-01-12,2,2026,TELANGANA,  Diabetes  ,Insulyn,Insulara Biotech,4256,1306.0,5300.0
2026-01-12,2,2026,  Telangana  ,RESPIRATORY,Respivan,Aerovant Pharma,3294,937.0,3810.0
2026-01-12,2,2026,kerala,respiratory,Airovent,Pulmovia Therapeutics,4875,1242.0,5181.0
2026-01-12,2,2026,,Diabetes,Glucotend,Glucera Health,2922,826.0,3474.0
2026-01-12,2,2026,AndhraPradesh,diabetes,Metforal,Novanta Pharma,3497,773.0,4178.0
2026-01-12,2,2026,  Rajasthan  ,  Cardiology  ,Vascolin,Zenova Biosciences,4129,888.0,4798.0
2026-01-12,2,2026,  Gujarat  ,diabetes,Insulyn,Insulara Biotech,3370,745.0,4085.0
2026-01-12,2,2026,kerala,Respiratory,Respivan,Aerovant Pharma,3299,1140.0,3833.0
2026-01-12,2,2026,Karnataka ,DIABETES,Glucotend,Glucera Health,4111,1189.0,4761.0
2026-01-12,2,2026,Maharashtra,diabetes,Metforal,Novanta Pharma,2752,635.0,2960.0
2026-01-12,2,2026,Tamil Ndu,Cardiology,Vascolin,Zenova Biosciences,4504,1305.0,4981.0
2026-01-12,2,2026,Kerala,RESPIRATORY,Bronchel,Breathex Labs,5829,1547.0,6394.0
2026-01-12,2,2026,Tamil Nadu,CARDIOLOGY,Vascolin,Zenova Biosciences,4558,979.0,4800.0
2026-01-12,2,2026,  Maharashtra  ,Diabetes,Metforal,Novanta Pharma,2012,432.0,2181.0
2026-01-12,2,2026,DELHI,RESPIRATORY,Respivan,Aerovant Pharma,4796,1377.0,5538.0
2026-01-12,2,2026,Delhi,cardiology,Cardivex,Corvyx Pharma,4220,1155.0,4888.0
2026-01-12,2,2026,  Tamil Nadu  ,respiratory,Airovent,Pulmovia Therapeutics,2040,470.0,2248.0
2026-01-12,2,2026,,DIABETES,Metforal,Novanta Pharma,2263,548.0,2791.0
2026-01-12,2,2026,  Gujarat  ,cardiology,Cordamet,Meditrix Labs,3179,1079.0,3873.0
2026-01-12,2,2026,TAMIL NADU,diabetes,Glucotend,Glucera Health,4058,1388.0,4365.0
2026-01-12,2,2026,Kerala,Diabetes,Insulyn,Insulara Biotech,3324,763.0,3632.0
2026-01-12,2,2026,WestBengal,DIABETES,Insulyn,Insulara Biotech,4408,1450.0,4718.0
2026-01-12,2,2026,maharashtra,  Respiratory  ,Bronchel,Breathex Labs,4315,960.0,4754.0
2026-01-12,2,2026,Tamil Nadu,  Respiratory  ,Bronchel,Breathex Labs,3128,844.0,3351.0
2026-01-12,2,2026,  Delhi  ,Respiratory,Airovent,,4120,1016.0,4863.0
2026-01-12,2,2026,gujarat,RESPIRATORY,Bronchel,Breathex Labs,4503,1469.0,5128.0
2026-01-12,2,2026,kerala,cardiology,Cordamet,Meditrix Labs,1799,602.0,1919.0
2026-01-12,2,2026,RAJASTHAN,Cardiology,Cordamet,Meditrix Labs,4587,1222.0,4952.0
2026-01-12,2,2026,Delhi,Diabetes,Insulyn,Insulara Biotech,5552,1507.0,6050.0
2026-01-12,2,2026,delhi,Diabetes,Insulyn,Insulara Biotech,4109,1358.0,4465.0
2026-01-12,2,2026,MAHARASHTRA,  Diabetes  ,Glucotend,Glucera Health,2960,685.0,3213.0
2026-01-12,2,2026,  Maharashtra  ,  Cardiology  ,Cardivex,Corvyx Pharma,2835,770.0,3323.0
2026-01-12,2,2026,ANDHRA PRADESH,diabetes,Glucotend,Glucera Health,2817,626.0,3429.0
2026-01-12,2,2026,Delhi,  Respiratory  ,Respivan,Aerovant Pharma,2731,791.0,3180.0
2026-01-12,2,2026,TAMIL NADU,RESPIRATORY,Bronchel,Breathex Labs,2825,679.0,3275.0
2026-01-12,2,2026,Andhra Pradesh,CARDIOLOGY,Cordamet,Meditrix Labs,1947,555.0,2287.0
2026-01-12,2,2026,WestBengal,diabetes,Glucotend,Glucera Health,1642,446.0,2017.0
2026-01-12,2,2026,RAJASTHAN,  Diabetes  ,Glucotend,Glucera Health,3777,1190.0,3996.0
2026-01-12,2,2026,Delhi,DIABETES,Metforal,Novanta Pharma,5815,1744.0,6365.0
2026-01-12,2,2026,TELANGANA,CARDIOLOGY,Cardivex,Corvyx Pharma,4110,1266.0,4909.0
2026-01-12,2,2026,Kerala,Respiratory,Respivan,Aerovant Pharma,4693,1269.0,5707.0
2026-01-12,2,2026,  Delhi  ,  Diabetes  ,Glucotend,Glucera Health,4579,1203.0,5559.0
2026-01-12,2,2026,  Maharashtra  ,diabetes,Insulyn,Insulara Biotech,4741,1044.0,5118.0
2026-01-12,2,2026,W. Bengal,Diabetes,Glucotend,Glucera Health,3140,1002.0,3402.0
2026-01-12,2,2026,Karnataka ,RESPIRATORY,Bronchel,Breathex Labs,4098,988.0,4507.0
2026-01-12,2,2026,GUJARAT,DIABETES,Metforal,Novanta Pharma,3294,1098.0,3837.0
2026-01-12,2,2026,  West Bengal  ,  Cardiology  ,Cardivex,Corvyx Pharma,5940,1948.0,6324.0
2026-01-12,2,2026,Maharashtra,Cardiology,Cardivex,Corvyx Pharma,4098,929.0,4378.0
2026-01-12,2,2026,RAJASTHAN,cardiology,Cordamet,Meditrix Labs,4505,1097.0,5101.0
2026-01-12,2,2026,  Maharashtra  ,  Diabetes  ,Metforal,Novanta Pharma,3600,903.0,3799.0
2026-01-12,2,2026,gujarat,DIABETES,Insulyn,Insulara Biotech,3964,1201.0,4924.0
2026-01-12,2,2026,Karnataka ,RESPIRATORY,Airovent,Pulmovia Therapeutics,3297,877.0,3904.0
2026-01-12,2,2026,WEST BENGAL,Respiratory,Respivan,Aerovant Pharma,3952,1216.0,4163.0
2026-01-12,2,2026,  Delhi  ,DIABETES,Glucotend,Glucera Health,1669,534.0,1837.0
2026-01-12,2,2026,,cardiology,Cardivex,Corvyx Pharma,4105,1096.0,4754.0
2026-01-12,2,2026,Andhra Pradesh,cardiology,Vascolin,Zenova Biosciences,2031,567.0,2258.0
2026-01-12,2,2026,W. Bengal,  Respiratory  ,Respivan,Aerovant Pharma,2865,802.0,3540.0
2026-01-12,2,2026,  Gujarat  ,Cardiology,Vascolin,Zenova Biosciences,5194,1707.0,5660.0
2026-01-12,2,2026,tamil nadu,  Diabetes  ,Insulyn,Insulara Biotech,3635,885.0,4052.0
2026-01-12,2,2026,,diabetes,Glucotend,Glucera Health,2565,685.0,3084.0
2026-01-12,2,2026,karnataka,cardiology,Cardivex,Corvyx Pharma,5460,1215.0,6099.0
2026-01-12,2,2026,  Telangana  ,Diabetes,Metforal,Novanta Pharma,4404,1477.0,5233.0
2026-01-12,2,2026,gujarat,cardiology,Cordamet,Meditrix Labs,4458,1307.0,5329.0
2026-01-12,2,2026,Kerala,diabetes,Glucotend,Glucera Health,3688,1126.0,4097.0
2026-01-12,2,2026,telangana,RESPIRATORY,Airovent,Pulmovia Therapeutics,1731,567.0,1915.0
2026-01-12,2,2026,KERALA,  Diabetes  ,Insulyn,Insulara Biotech,1686,365.0,2035.0
2026-01-12,2,2026,rajasthan,Respiratory,Respivan,Aerovant Pharma,2263,736.0,2613.0
2026-01-12,2,2026,west bengal,diabetes,Metforal,Novanta Pharma,3354,782.0,4103.0
2026-01-12,2,2026,  Telangana  ,CARDIOLOGY,Cardivex,Corvyx Pharma,2697,772.0,2997.0
2026-01-12,2,2026,TN,DIABETES,Insulyn,Insulara Biotech,4782,1601.0,5050.0
2026-01-12,2,2026,Rajasthan,  Respiratory  ,Respivan,Aerovant Pharma,4576,1317.0,5291.0
2026-01-12,2,2026,Karnataka ,Respiratory,Airovent,Pulmovia Therapeutics,3633,731.0,4326.0
2026-01-12,2,2026,W. Bengal,RESPIRATORY,Bronchel,Breathex Labs,3037,667.0,3606.0
2026-01-12,2,2026,Tamil Ndu,RESPIRATORY,Bronchel,Breathex Labs,5896,1751.0,6443.0
2026-01-12,2,2026,WEST BENGAL,CARDIOLOGY,Cordamet,Meditrix Labs,5293,1735.0,6323.0
2026-01-12,2,2026,TN,  Cardiology  ,Cordamet,Meditrix Labs,5207,1660.0,6205.0
2026-01-12,2,2026,kerala,DIABETES,Glucotend,Glucera Health,1971,439.0,2105.0
2026-01-12,2,2026,AndhraPradesh,DIABETES,Glucotend,Glucera Health,2198,557.0,2626.0
2026-01-12,2,2026,  Andhra Pradesh  ,Respiratory,Airovent,Pulmovia Therapeutics,5908,1319.0,6331.0
2026-01-12,2,2026,  Telangana  ,DIABETES,Metforal,Novanta Pharma,3127,739.0,3504.0
2026-01-12,2,2026,tamil nadu,Diabetes,Metforal,Novanta Pharma,5404,1742.0,6560.0
2026-01-12,2,2026,W. Bengal,Cardiology,Vascolin,Zenova Biosciences,4217,1308.0,4444.0
2026-01-12,2,2026,KARNATAKA,Cardiology,Cordamet,Meditrix Labs,5436,1823.0,5966.0
2026-01-12,2,2026,Maharashtra,Cardiology,Vascolin,Zenova Biosciences,5620,1417.0,6805.0
2026-01-12,2,2026,MAHARASHTRA,diabetes,Insulyn,Insulara Biotech,2359,550.0,2899.0
2026-01-12,2,2026,west bengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,4217,1276.0,4430.0
2026-01-12,2,2026,Tamil Nadu,cardiology,Vascolin,Zenova Biosciences,4988,1129.0,6177.0
2026-01-12,2,2026,Telangana,  Respiratory  ,Airovent,Pulmovia Therapeutics,5887,1594.0,6573.0
2026-01-12,2,2026,maharashtra,DIABETES,Glucotend,Glucera Health,3415,772.0,3701.0
2026-01-12,2,2026,Tamilnadu,RESPIRATORY,Bronchel,Breathex Labs,4394,1162.0,4812.0
2026-01-12,2,2026,ANDHRA PRADESH,RESPIRATORY,Respivan,Aerovant Pharma,1739,414.0,1871.0
2026-01-12,2,2026,Maharashtra,CARDIOLOGY,Cardivex,Corvyx Pharma,4964,1170.0,5883.0
2026-01-12,2,2026,maharashtra,respiratory,Respivan,Aerovant Pharma,2084,689.0,2253.0
2026-01-12,2,2026,gujarat,  Respiratory  ,Respivan,Aerovant Pharma,4919,1303.0,6108.0
2026-01-12,2,2026,maharashtra,Respiratory,Bronchel,Breathex Labs,5729,1285.0,6572.0
2026-01-12,2,2026,  Andhra Pradesh  ,cardiology,Vascolin,Zenova Biosciences,3058,1050.0,3818.0
2026-01-12,2,2026,  Telangana  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,1514,515.0,1795.0
2026-01-12,2,2026,DELHI,  Respiratory  ,Airovent,Pulmovia Therapeutics,4170,929.0,5209.0
2026-01-12,2,2026,,CARDIOLOGY,Cordamet,Meditrix Labs,1758,479.0,1914.0
2026-01-12,2,2026,DELHI,Respiratory,Respivan,Aerovant Pharma,4505,921.0,5483.0
2026-01-12,2,2026,  Telangana  ,Respiratory,Bronchel,Breathex Labs,3924,1105.0,4802.0
2026-01-12,2,2026,AndhraPradesh,RESPIRATORY,Bronchel,Breathex Labs,4555,947.0,5091.0
2026-01-12,2,2026,TN,Cardiology,Vascolin,Zenova Biosciences,3113,975.0,3308.0
2026-01-12,2,2026,KERALA,  Diabetes  ,Glucotend,Glucera Health,3011,879.0,3371.0
2026-01-12,2,2026,  West Bengal  ,Diabetes,Metforal,Novanta Pharma,1763,456.0,2044.0
2026-01-12,2,2026,Maharashtra,respiratory,Airovent,Pulmovia Therapeutics,2800,710.0,3059.0
2026-01-12,2,2026,  Rajasthan  ,cardiology,Vascolin,Zenova Biosciences,3784,1231.0,4450.0
2026-01-12,2,2026,  Karnataka  ,  Cardiology  ,Cordamet,Meditrix Labs,3471,937.0,4094.0
2026-01-12,2,2026,  Andhra Pradesh  ,CARDIOLOGY,Vascolin,Zenova Biosciences,3138,672.0,3594.0
2026-01-12,2,2026,Karnatka,  Cardiology  ,Cardivex,Corvyx Pharma,3792,1033.0,4147.0
2026-01-12,2,2026,  Andhra Pradesh  ,DIABETES,Glucotend,Glucera Health,4638,1067.0,5040.0
2026-01-12,2,2026,DELHI,  Diabetes  ,Insulyn,Insulara Biotech,5388,1310.0,5932.0
2026-01-12,2,2026,Rajasthan,  Diabetes  ,Metforal,Novanta Pharma,3786,796.0,4288.0
2026-01-12,2,2026,rajasthan,diabetes,Insulyn,Insulara Biotech,4368,1414.0,4849.0
2026-01-12,2,2026,Gujarat,Cardiology,Cardivex,Corvyx Pharma,2900,620.0,3072.0
2026-01-12,2,2026,karnataka,cardiology,Cordamet,Meditrix Labs,3612,1243.0,3924.0
2026-01-12,2,2026,  Kerala  ,  Respiratory  ,Bronchel,Breathex Labs,5716,1171.0,7014.0
2026-01-12,2,2026,TAMIL NADU,Diabetes,Metforal,Novanta Pharma,4664,996.0,5109.0
2026-01-12,2,2026,TAMIL NADU,Cardiology,Cordamet,Meditrix Labs,4838,1405.0,5146.0
2026-01-12,2,2026,delhi,Cardiology,Cordamet,Meditrix Labs,3286,1007.0,3950.0
2026-01-12,2,2026,  Delhi  ,cardiology,Cordamet,Meditrix Labs,4675,1457.0,5364.0
2026-01-12,2,2026,TN,CARDIOLOGY,Vascolin,Zenova Biosciences,4758,1246.0,5246.0
2026-01-12,2,2026,telangana,  Diabetes  ,Glucotend,Glucera Health,1551,386.0,1721.0
2026-01-12,2,2026,kerala,Respiratory,Bronchel,Breathex Labs,1770,511.0,1890.0
2026-01-12,2,2026,Andhra Pradesh,Respiratory,Bronchel,Breathex Labs,4937,1623.0,5449.0
2026-01-12,2,2026,kerala,  Diabetes  ,Glucotend,Glucera Health,2337,660.0,2458.0
2026-01-12,2,2026,DELHI,DIABETES,Glucotend,Glucera Health,2379,819.0,2682.0
2026-01-12,2,2026,Tamil Nadu,DIABETES,Glucotend,Glucera Health,3550,901.0,3944.0
2026-01-12,2,2026,kerala,CARDIOLOGY,Cardivex,Corvyx Pharma,3670,831.0,4046.0
2026-01-12,2,2026,Telangana,DIABETES,Metforal,Novanta Pharma,5581,1833.0,6616.0
2026-01-12,2,2026,Karnataka,Diabetes,Insulyn,Insulara Biotech,3438,699.0,4181.0
2026-01-12,2,2026,Rajasthan,Respiratory,Respivan,Aerovant Pharma,5248,1473.0,6460.0
2026-01-12,2,2026,Tamil Nadu,Diabetes,Metforal,Novanta Pharma,5541,1135.0,6134.0
2026-01-12,2,2026,Andhra Pradesh,  Respiratory  ,Airovent,Pulmovia Therapeutics,3572,1228.0,3757.0
2026-01-12,2,2026,WestBengal,Diabetes,Glucotend,Glucera Health,5875,1989.0,7127.0
2026-01-12,2,2026,ANDHRA PRADESH,DIABETES,Metforal,Novanta Pharma,2770,885.0,3089.0
2026-01-12,2,2026,  Tamil Nadu  ,  Diabetes  ,Insulyn,Insulara Biotech,5728,1523.0,6332.0
2026-01-12,2,2026,GUJARAT,  Diabetes  ,Glucotend,Glucera Health,5399,1538.0,6207.0
2026-01-12,2,2026,Andhra Pradesh,respiratory,Airovent,Pulmovia Therapeutics,3398,1051.0,3639.0
2026-01-12,2,2026,rajasthan,Cardiology,Cardivex,Corvyx Pharma,5777,1966.0,6833.0
2026-01-12,2,2026,MAHARASHTRA,  Diabetes  ,Insulyn,Insulara Biotech,2972,729.0,3544.0
2026-01-12,2,2026,kerala,CARDIOLOGY,Cordamet,Meditrix Labs,4721,1059.0,5686.0
2026-01-12,2,2026,  Rajasthan  ,respiratory,Bronchel,Breathex Labs,3112,1026.0,3411.0
2026-01-12,2,2026,  Gujarat  ,  Cardiology  ,Cardivex,Corvyx Pharma,4402,909.0,4723.0
2026-01-12,2,2026,Karnatka,Diabetes,Metforal,Novanta Pharma,3239,847.0,3782.0
2026-01-12,2,2026,W. Bengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,1648,384.0,2052.0
2026-01-12,2,2026,  Karnataka  ,respiratory,Respivan,Aerovant Pharma,5473,1163.0,6741.0
2026-01-12,2,2026,  Maharashtra  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,1848,568.0,2056.0
2026-01-12,2,2026,  Karnataka  ,cardiology,Vascolin,Zenova Biosciences,4715,1221.0,5685.0
2026-01-12,2,2026,Karnataka ,diabetes,Insulyn,Insulara Biotech,4877,998.0,5926.0
2026-01-12,2,2026,Gujarat,Cardiology,Cordamet,Meditrix Labs,4550,1076.0,5103.0
2026-01-12,2,2026,Tamil Nadu,  Cardiology  ,Vascolin,Zenova Biosciences,2982,611.0,3727.0
2026-01-12,2,2026,DELHI,CARDIOLOGY,Cordamet,Meditrix Labs,5826,1846.0,6289.0
2026-01-12,2,2026,  Telangana  ,cardiology,Cardivex,Corvyx Pharma,3024,781.0,3223.0
2026-01-12,2,2026,  Telangana  ,diabetes,Metforal,Novanta Pharma,5525,1711.0,6528.0
2026-01-12,2,2026,  Andhra Pradesh  ,Cardiology,Vascolin,Zenova Biosciences,5871,1795.0,6528.0
2026-01-12,2,2026,maharashtra,diabetes,Glucotend,Glucera Health,2654,647.0,3313.0
2026-01-12,2,2026,TAMIL NADU,respiratory,Respivan,Aerovant Pharma,4919,1171.0,5289.0
2026-01-12,2,2026,MAHARASHTRA,respiratory,Respivan,Aerovant Pharma,2080,544.0,2242.0
2026-01-12,2,2026,KERALA,cardiology,Vascolin,Zenova Biosciences,5615,1718.0,6546.0
2026-01-12,2,2026,gujarat,Diabetes,Insulyn,Insulara Biotech,5687,1272.0,6658.0
2026-01-12,2,2026,karnataka,  Respiratory  ,Bronchel,Breathex Labs,3119,750.0,3343.0
2026-01-12,2,2026,delhi,RESPIRATORY,Airovent,Pulmovia Therapeutics,2766,726.0,3236.0
2026-01-12,2,2026,Gujarat,Respiratory,Bronchel,Breathex Labs,2357,705.0,2910.0
2026-01-12,2,2026,W. Bengal,  Diabetes  ,Glucotend,Glucera Health,3938,958.0,4551.0
2026-01-12,2,2026,GUJARAT,CARDIOLOGY,Cardivex,Corvyx Pharma,4239,1099.0,4713.0
2026-01-12,2,2026,gujarat,CARDIOLOGY,Vascolin,Zenova Biosciences,1746,557.0,2129.0
2026-01-12,2,2026,West Bengal,cardiology,Cardivex,Corvyx Pharma,3970,1135.0,4495.0
2026-01-12,2,2026,MAHARASHTRA,DIABETES,Glucotend,Glucera Health,5185,1134.0,5851.0
2026-01-12,2,2026,telangana,cardiology,Cardivex,Corvyx Pharma,4885,1185.0,5995.0
2026-01-12,2,2026,ANDHRA PRADESH,respiratory,Respivan,Aerovant Pharma,4543,1227.0,5435.0
2026-01-12,2,2026,  Delhi  ,Respiratory,Airovent,Pulmovia Therapeutics,4630,1191.0,5096.0
2026-01-12,2,2026,  Maharashtra  ,Respiratory,Airovent,Pulmovia Therapeutics,2302,462.0,2646.0
2026-01-12,2,2026,  Tamil Nadu  ,Respiratory,Airovent,,5202,1044.0,5615.0
2026-01-12,2,2026,  Delhi  ,Cardiology,Cordamet,Meditrix Labs,4919,1464.0,5172.0
2026-01-12,2,2026,Karnataka,cardiology,Cordamet,Meditrix Labs,2529,708.0,3021.0
2026-01-12,2,2026,KERALA,Cardiology,Cardivex,Corvyx Pharma,3497,753.0,3750.0
2026-01-12,2,2026,,respiratory,Bronchel,Breathex Labs,1795,451.0,2066.0
2026-01-12,2,2026,Karnataka,Cardiology,Vascolin,Zenova Biosciences,5126,1721.0,5635.0
2026-01-12,2,2026,  Andhra Pradesh  ,  Respiratory  ,Bronchel,Breathex Labs,2078,473.0,2282.0
2026-01-12,2,2026,Delhi,cardiology,Cordamet,Meditrix Labs,3626,1024.0,4494.0
2026-01-12,2,2026,Andhra Pradesh,DIABETES,Insulyn,Insulara Biotech,2832,702.0,3298.0
2026-01-12,2,2026,tamil nadu,diabetes,Glucotend,Glucera Health,2088,613.0,2578.0
2026-01-12,2,2026,delhi,Diabetes,Metforal,Novanta Pharma,2698,698.0,3030.0
2026-01-12,2,2026,Tamilnadu,  Diabetes  ,Insulyn,Insulara Biotech,2268,658.0,2687.0
2026-01-12,2,2026,Delhi,Respiratory,Bronchel,Breathex Labs,5156,1421.0,6235.0
2026-01-12,2,2026,Karnatka,RESPIRATORY,Respivan,Aerovant Pharma,4096,905.0,5114.0
2026-01-12,2,2026,  West Bengal  ,respiratory,Airovent,Pulmovia Therapeutics,5128,1305.0,5466.0
2026-01-12,2,2026,ANDHRA PRADESH,  Cardiology  ,Cardivex,,1944,462.0,2043.0
2026-01-12,2,2026,WestBengal,respiratory,Bronchel,Breathex Labs,4737,1261.0,5640.0
2026-01-12,2,2026,  Kerala  ,  Diabetes  ,Metforal,Novanta Pharma,5914,1742.0,6403.0
2026-01-12,2,2026,Tamilnadu,Respiratory,Airovent,Pulmovia Therapeutics,2121,663.0,2608.0
2026-01-12,2,2026,  Gujarat  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,4497,1128.0,4895.0
2026-01-12,2,2026,delhi,Respiratory,Airovent,Pulmovia Therapeutics,4109,1065.0,4335.0
2026-01-12,2,2026,  Gujarat  ,CARDIOLOGY,Cardivex,Corvyx Pharma,1530,318.0,1739.0
2026-01-12,2,2026,rajasthan,DIABETES,Metforal,Novanta Pharma,3834,1127.0,4202.0
