date,week_number,year,region,therapeutic_area,product,brand,trx,nrx,units
2026-01-05,1,2026,  Gujarat  ,CARDIOLOGY,Vascolin,Zenova Biosciences,3496,1218.0,4340.0
2026-01-05,1,2026,  Delhi  ,  Cardiology  ,Cordamet,Meditrix Labs,5214,1098.0,5926.0
2026-01-05,1,2026,maharashtra,  Diabetes  ,Metforal,Novanta Pharma,5393,1102.0,6152.0
2026-01-05,1,2026,delhi,Diabetes,Glucotend,Glucera Health,3331,731.0,4053.0
2026-01-05,1,2026,  Telangana  ,Cardiology,Cordamet,Meditrix Labs,2443,753.0,2882.0
2026-01-05,1,2026,  Maharashtra  ,DIABETES,Insulyn,Insulara Biotech,4730,1141.0,5042.0
2026-01-05,1,2026,delhi,RESPIRATORY,Respivan,Aerovant Pharma,5186,1807.0,5613.0
2026-01-05,1,2026,Kerala,  Cardiology  ,Vascolin,Zenova Biosciences,3815,1236.0,4380.0
2026-01-05,1,2026,tamil nadu,respiratory,Bronchel,Breathex Labs,3265,1085.0,3951.0
2026-01-05,1,2026,west bengal,DIABETES,Insulyn,Insulara Biotech,2930,639.0,3377.0
2026-01-05,1,2026,Gujarat,  Diabetes  ,Metforal,Novanta Pharma,4983,1417.0,6140.0
2026-01-05,1,2026,ANDHRA PRADESH,cardiology,Cordamet,Meditrix Labs,1783,384.0,2014.0
2026-01-05,1,2026,Telangana,cardiology,Cordamet,Meditrix Labs,2084,707.0,2252.0
2026-01-05,1,2026,  Rajasthan  ,CARDIOLOGY,Cordamet,Meditrix Labs,2820,957.0,3357.0
2026-01-05,1,2026,kerala,Respiratory,Airovent,Pulmovia Therapeutics,1893,395.0,2362.0
2026-01-05,1,2026,DELHI,  Cardiology  ,Cardivex,Corvyx Pharma,4040,818.0,4689.0
2026-01-05,1,2026,Tamilnadu,  Diabetes  ,Metforal,Novanta Pharma,4293,1203.0,5073.0
2026-01-05,1,2026,DELHI,Respiratory,Bronchel,Breathex Labs,5931,1981.0,7166.0
2026-01-05,1,2026,Tamilnadu,diabetes,Glucotend,Glucera Health,5804,1566.0,7217.0
2026-01-05,1,2026,  Andhra Pradesh  ,Cardiology,Cordamet,Meditrix Labs,1984,667.0,2190.0
2026-01-05,1,2026,Maharashtra,respiratory,Respivan,Aerovant Pharma,2436,817.0,2870.0
2026-01-05,1,2026,kerala,Diabetes,Glucotend,Glucera Health,4132,1422.0,4761.0
2026-01-05,1,2026,  Kerala  ,CARDIOLOGY,Cordamet,Meditrix Labs,4072,913.0,4636.0
2026-01-05,1,2026,Telangana,  Diabetes  ,Metforal,Novanta Pharma,5269,1583.0,6052.0
2026-01-05,1,2026,andhra pradesh,  Cardiology  ,Cardivex,Corvyx Pharma,5810,1519.0,6335.0
2026-01-05,1,2026,  Telangana  ,diabetes,Insulyn,Insulara Biotech,5156,1222.0,6442.0
2026-01-05,1,2026,rajasthan,Diabetes,Glucotend,Glucera Health,2939,670.0,3622.0
2026-01-05,1,2026,Telangana,DIABETES,Insulyn,Insulara Biotech,5755,1180.0,6462.0
2026-01-05,1,2026,WestBengal,Cardiology,Cordamet,Meditrix Labs,4720,1050.0,5666.0
2026-01-05,1,2026,tamil nadu,respiratory,Respivan,Aerovant Pharma,4078,1142.0,5016.0
2026-01-05,1,2026,maharashtra,diabetes,Insulyn,Insulara Biotech,1855,625.0,2237.0
2026-01-05,1,2026,  Rajasthan  ,Respiratory,Airovent,Pulmovia Therapeutics,1788,414.0,1916.0
2026-01-05,1,2026,Maharashtra,  Diabetes  ,Insulyn,Insulara Biotech,4713,1637.0,5871.0
2026-01-05,1,2026,West Bengal,RESPIRATORY,Respivan,Aerovant Pharma,2580,650.0,2974.0
2026-01-05,1,2026,maharashtra,CARDIOLOGY,Vascolin,Zenova Biosciences,4739,1591.0,5048.0
2026-01-05,1,2026,,CARDIOLOGY,Cardivex,Corvyx Pharma,5363,1152.0,6184.0
2026-01-05,1,2026,TN,  Diabetes  ,Insulyn,Insulara Biotech,3015,754.0,3238.0
2026-01-05,1,2026,TN,cardiology,Vascolin,Zenova Biosciences,3402,790.0,4024.0
2026-01-05,1,2026,TELANGANA,  Cardiology  ,Cardivex,Corvyx Pharma,2715,597.0,3166.0
2026-01-05,1,2026,West Bengal,Cardiology,Cordamet,,4919,1000.0,5514.0
2026-01-05,1,2026,maharashtra,  Cardiology  ,Cordamet,Meditrix Labs,5424,1470.0,5820.0
2026-01-05,1,2026,RAJASTHAN,Diabetes,Insulyn,Insulara Biotech,5721,1736.0,6698.0
2026-01-05,1,2026,maharashtra,Diabetes,Glucotend,Glucera Health,3374,910.0,3931.0
2026-01-05,1,2026,  West Bengal  ,RESPIRATORY,Respivan,Aerovant Pharma,1867,500.0,2179.0
2026-01-05,1,2026,Telangana,Cardiology,Vascolin,Zenova Biosciences,4566,1264.0,5205.0
2026-01-05,1,2026,andhra pradesh,  Cardiology  ,Vascolin,Zenova Biosciences,3347,1052.0,3854.0
2026-01-05,1,2026,karnataka,respiratory,Airovent,Pulmovia Therapeutics,4802,1069.0,5635.0
2026-01-05,1,2026,  Karnataka  ,  Respiratory  ,Respivan,Aerovant Pharma,3526,1126.0,4025.0
2026-01-05,1,2026,Andhra Pradesh,respiratory,Bronchel,Breathex Labs,1725,576.0,1932.0
2026-01-05,1,2026,KARNATAKA,CARDIOLOGY,Cordamet,Meditrix Labs,2839,983.0,3472.0
2026-01-05,1,2026,Gujarat,RESPIRATORY,Respivan,Aerovant Pharma,5995,1340.0,6378.0
2026-01-05,1,2026,West Bengal,CARDIOLOGY,Cardivex,Corvyx Pharma,4693,964.0,5494.0
2026-01-05,1,2026,  Maharashtra  ,Respiratory,Respivan,Aerovant Pharma,1665,447.0,1960.0
2026-01-05,1,2026,Tamil Ndu,cardiology,Vascolin,Zenova Biosciences,1550,311.0,1649.0
2026-01-05,1,2026,Tamil Ndu,respiratory,Airovent,Pulmovia Therapeutics,1800,441.0,2213.0
2026-01-05,1,2026,Delhi,Diabetes,Glucotend,Glucera Health,3482,812.0,3676.0
2026-01-05,1,2026,RAJASTHAN,DIABETES,Metforal,Novanta Pharma,3137,937.0,3851.0
2026-01-05,1,2026,delhi,  Diabetes  ,Metforal,Novanta Pharma,2059,580.0,2468.0
2026-01-05,1,2026,Telangana,Cardiology,Cordamet,Meditrix Labs,3580,878.0,4385.0
2026-01-05,1,2026,  Andhra Pradesh  ,Respiratory,Bronchel,Breathex Labs,1666,413.0,2064.0
2026-01-05,1,2026,Karnatka,respiratory,Respivan,Aerovant Pharma,2544,558.0,2801.0
2026-01-05,1,2026,karnataka,  Cardiology  ,Cardivex,Corvyx Pharma,4543,1042.0,5510.0
2026-01-05,1,2026,telangana,CARDIOLOGY,Vascolin,Zenova Biosciences,3605,1050.0,4324.0
2026-01-05,1,2026,WEST BENGAL,Cardiology,Cordamet,Meditrix Labs,4599,1166.0,5585.0
2026-01-05,1,2026,TELANGANA,  Diabetes  ,Insulyn,Insulara Biotech,2398,825.0,2620.0
2026-01-05,1,2026,  Telangana  ,RESPIRATORY,Respivan,Aerovant Pharma,2789,628.0,3078.0
2026-01-05,1,2026,kerala,respiratory,Airovent,Pulmovia Therapeutics,2495,801.0,2628.0
2026-01-05,1,2026,,Diabetes,Glucotend,Glucera Health,5236,1509.0,6130.0
2026-01-05,1,2026,AndhraPradesh,diabetes,Metforal,Novanta Pharma,5448,1291.0,5893.0
2026-01-05,1,2026,  Rajasthan  ,  Cardiology  ,Vascolin,Zenova Biosciences,2294,474.0,2802.0
2026-01-05,1,2026,  Gujarat  ,diabetes,Insulyn,Insulara Biotech,5649,1148.0,6110.0
2026-01-05,1,2026,kerala,Respiratory,Respivan,Aerovant Pharma,3360,887.0,3792.0
2026-01-05,1,2026,Karnataka ,DIABETES,Glucotend,Glucera Health,3355,1154.0,3670.0
2026-01-05,1,2026,Maharashtra,diabetes,Metforal,Novanta Pharma,4970,1022.0,6073.0
2026-01-05,1,2026,Tamil Ndu,Cardiology,Vascolin,Zenova Biosciences,2076,418.0,2520.0
2026-01-05,1,2026,Kerala,RESPIRATORY,Bronchel,Breathex Labs,4384,931.0,4684.0
2026-01-05,1,2026,Tamil Nadu,CARDIOLOGY,Vascolin,Zenova Biosciences,5350,1379.0,6372.0
2026-01-05,1,2026,  Maharashtra  ,Diabetes,Metforal,Novanta Pharma,3316,745.0,3555.0
2026-01-05,1,2026,DELHI,RESPIRATORY,Respivan,Aerovant Pharma,5394,1428.0,6078.0
2026-01-05,1,2026,Delhi,cardiology,Cardivex,Corvyx Pharma,4517,1181.0,4744.0
2026-01-05,1,2026,  Tamil Nadu  ,respiratory,Airovent,Pulmovia Therapeutics,5369,1185.0,6517.0
2026-01-05,1,2026,,DIABETES,Metforal,Novanta Pharma,3221,1021.0,3514.0
2026-01-05,1,2026,  Gujarat  ,cardiology,Cordamet,Meditrix Labs,1650,463.0,1796.0
2026-01-05,1,2026,TAMIL NADU,diabetes,Glucotend,Glucera Health,5038,1089.0,5817.0
2026-01-05,1,2026,Kerala,Diabetes,Insulyn,Insulara Biotech,3789,950.0,4725.0
2026-01-05,1,2026,WestBengal,DIABETES,Insulyn,Insulara Biotech,2228,585.0,2438.0
2026-01-05,1,2026,maharashtra,  Respiratory  ,Bronchel,Breathex Labs,5434,1410.0,6194.0
2026-01-05,1,2026,Tamil Nadu,  Respiratory  ,Bronchel,Breathex Labs,4891,1311.0,5901.0
2026-01-05,1,2026,  Delhi  ,Respiratory,Airovent,,2188,701.0,2656.0
2026-01-05,1,2026,gujarat,RESPIRATORY,Bronchel,Breathex Labs,4622,1522.0,5762.0
2026-01-05,1,2026,kerala,cardiology,Cordamet,Meditrix Labs,2467,649.0,2949.0
2026-01-05,1,2026,RAJASTHAN,Cardiology,Cordamet,Meditrix Labs,2972,671.0,3598.0
2026-01-05,1,2026,Delhi,Diabetes,Insulyn,Insulara Biotech,4912,1266.0,5472.0
2026-01-05,1,2026,delhi,Diabetes,Insulyn,Insulara Biotech,2979,1041.0,3601.0
2026-01-05,1,2026,MAHARASHTRA,  Diabetes  ,Glucotend,Glucera Health,4372,1080.0,4705.0
2026-01-05,1,2026,  Maharashtra  ,  Cardiology  ,Cardivex,Corvyx Pharma,5285,1306.0,6099.0
2026-01-05,1,2026,ANDHRA PRADESH,diabetes,Glucotend,Glucera Health,4511,1375.0,5241.0
2026-01-05,1,2026,Delhi,  Respiratory  ,Respivan,Aerovant Pharma,2111,648.0,2316.0
2026-01-05,1,2026,TAMIL NADU,RESPIRATORY,Bronchel,Breathex Labs,3241,880.0,3814.0
2026-01-05,1,2026,Andhra Pradesh,CARDIOLOGY,Cordamet,Meditrix Labs,5470,1733.0,6145.0
2026-01-05,1,2026,WestBengal,diabetes,Glucotend,Glucera Health,5324,1533.0,5795.0
2026-01-05,1,2026,RAJASTHAN,  Diabetes  ,Glucotend,Glucera Health,5128,1054.0,6398.0
2026-01-05,1,2026,Delhi,DIABETES,Metforal,Novanta Pharma,2563,784.0,3051.0
2026-01-05,1,2026,TELANGANA,CARDIOLOGY,Cardivex,Corvyx Pharma,1728,518.0,2060.0
2026-01-05,1,2026,Kerala,Respiratory,Respivan,Aerovant Pharma,4241,1350.0,5188.0
2026-01-05,1,2026,  Delhi  ,  Diabetes  ,Glucotend,Glucera Health,4908,1069.0,5653.0
2026-01-05,1,2026,  Maharashtra  ,diabetes,Insulyn,Insulara Biotech,5254,1153.0,5575.0
2026-01-05,1,2026,W. Bengal,Diabetes,Glucotend,Glucera Health,4618,1225.0,5523.0
2026-01-05,1,2026,Karnataka ,RESPIRATORY,Bronchel,Breathex Labs,1693,480.0,1945.0
2026-01-05,1,2026,GUJARAT,DIABETES,Metforal,Novanta Pharma,2403,733.0,2976.0
2026-01-05,1,2026,  West Bengal  ,  Cardiology  ,Cardivex,Corvyx Pharma,2904,887.0,3097.0
2026-01-05,1,2026,Maharashtra,Cardiology,Cardivex,Corvyx Pharma,2197,623.0,2605.0
2026-01-05,1,2026,RAJASTHAN,cardiology,Cordamet,Meditrix Labs,2018,480.0,2382.0
2026-01-05,1,2026,  Maharashtra  ,  Diabetes  ,Metforal,Novanta Pharma,2430,623.0,2620.0
2026-01-05,1,2026,gujarat,DIABETES,Insulyn,Insulara Biotech,1717,422.0,1969.0
2026-01-05,1,2026,Karnataka ,RESPIRATORY,Airovent,Pulmovia Therapeutics,2467,786.0,3035.0
2026-01-05,1,2026,WEST BENGAL,Respiratory,Respivan,Aerovant Pharma,4033,1399.0,4939.0
2026-01-05,1,2026,  Delhi  ,DIABETES,Glucotend,Glucera Health,5744,1910.0,6383.0
2026-01-05,1,2026,,cardiology,Cardivex,Corvyx Pharma,2279,695.0,2643.0
2026-01-05,1,2026,Andhra Pradesh,cardiology,Vascolin,Zenova Biosciences,2816,708.0,3373.0
2026-01-05,1,2026,W. Bengal,  Respiratory  ,Respivan,Aerovant Pharma,2170,533.0,2283.0
2026-01-05,1,2026,  Gujarat  ,Cardiology,Vascolin,Zenova Biosciences,2196,584.0,2428.0
2026-01-05,1,2026,tamil nadu,  Diabetes  ,Insulyn,Insulara Biotech,5243,1213.0,6283.0
2026-01-05,1,2026,,diabetes,Glucotend,Glucera Health,4972,1035.0,5231.0
2026-01-05,1,2026,karnataka,cardiology,Cardivex,Corvyx Pharma,2231,719.0,2369.0
2026-01-05,1,2026,  Telangana  ,Diabetes,Metforal,Novanta Pharma,4891,1696.0,5618.0
2026-01-05,1,2026,gujarat,cardiology,Cordamet,Meditrix Labs,3375,878.0,3623.0
2026-01-05,1,2026,Kerala,diabetes,Glucotend,Glucera Health,2055,419.0,2335.0
2026-01-05,1,2026,telangana,RESPIRATORY,Airovent,Pulmovia Therapeutics,1734,398.0,1867.0
2026-01-05,1,2026,KERALA,  Diabetes  ,Insulyn,Insulara Biotech,3526,733.0,3808.0
2026-01-05,1,2026,rajasthan,Respiratory,Respivan,Aerovant Pharma,4662,1096.0,5549.0
2026-01-05,1,2026,west bengal,diabetes,Metforal,Novanta Pharma,1683,421.0,1831.0
2026-01-05,1,2026,  Telangana  ,CARDIOLOGY,Cardivex,Corvyx Pharma,4259,888.0,5053.0
2026-01-05,1,2026,TN,DIABETES,Insulyn,Insulara Biotech,5631,1642.0,5945.0
2026-01-05,1,2026,Rajasthan,  Respiratory  ,Respivan,Aerovant Pharma,2054,461.0,2206.0
2026-01-05,1,2026,Karnataka ,Respiratory,Airovent,Pulmovia Therapeutics,3780,1157.0,4662.0
2026-01-05,1,2026,W. Bengal,RESPIRATORY,Bronchel,Breathex Labs,3253,846.0,3814.0
2026-01-05,1,2026,Tamil Ndu,RESPIRATORY,Bronchel,Breathex Labs,2639,889.0,2900.0
2026-01-05,1,2026,WEST BENGAL,CARDIOLOGY,Cordamet,Meditrix Labs,3715,1038.0,4234.0
2026-01-05,1,2026,TN,  Cardiology  ,Cordamet,Meditrix Labs,5446,1702.0,6736.0
2026-01-05,1,2026,kerala,DIABETES,Glucotend,Glucera Health,3451,976.0,3844.0
2026-01-05,1,2026,AndhraPradesh,DIABETES,Glucotend,Glucera Health,3016,1045.0,3198.0
2026-01-05,1,2026,  Andhra Pradesh  ,Respiratory,Airovent,Pulmovia Therapeutics,5152,1668.0,6122.0
2026-01-05,1,2026,  Telangana  ,DIABETES,Metforal,Novanta Pharma,1780,487.0,2155.0
2026-01-05,1,2026,tamil nadu,Diabetes,Metforal,Novanta Pharma,5973,1978.0,7408.0
2026-01-05,1,2026,W. Bengal,Cardiology,Vascolin,Zenova Biosciences,5413,1785.0,5724.0
2026-01-05,1,2026,KARNATAKA,Cardiology,Cordamet,Meditrix Labs,5151,1234.0,6062.0
2026-01-05,1,2026,Maharashtra,Cardiology,Vascolin,Zenova Biosciences,3461,1083.0,3775.0
2026-01-05,1,2026,MAHARASHTRA,diabetes,Insulyn,Insulara Biotech,5568,1893.0,5874.0
2026-01-05,1,2026,west bengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,2409,748.0,2783.0
2026-01-05,1,2026,Tamil Nadu,cardiology,Vascolin,Zenova Biosciences,1523,426.0,1667.0
2026-01-05,1,2026,Telangana,  Respiratory  ,Airovent,Pulmovia Therapeutics,4216,1278.0,4453.0
2026-01-05,1,2026,maharashtra,DIABETES,Glucotend,Glucera Health,5555,1364.0,6523.0
2026-01-05,1,2026,Tamilnadu,RESPIRATORY,Bronchel,Breathex Labs,5462,1122.0,6433.0
2026-01-05,1,2026,ANDHRA PRADESH,RESPIRATORY,Respivan,Aerovant Pharma,2569,665.0,3087.0
2026-01-05,1,2026,Maharashtra,CARDIOLOGY,Cardivex,Corvyx Pharma,3760,1298.0,4642.0
2026-01-05,1,2026,maharashtra,respiratory,Respivan,Aerovant Pharma,2898,634.0,3321.0
2026-01-05,1,2026,gujarat,  Respiratory  ,Respivan,Aerovant Pharma,5923,1705.0,6505.0
2026-01-05,1,2026,maharashtra,Respiratory,Bronchel,Breathex Labs,5454,1670.0,6047.0
2026-01-05,1,2026,  Andhra Pradesh  ,cardiology,Vascolin,Zenova Biosciences,1553,518.0,1829.0
2026-01-05,1,2026,  Telangana  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,4260,1045.0,5041.0
2026-01-05,1,2026,DELHI,  Respiratory  ,Airovent,Pulmovia Therapeutics,2740,869.0,3332.0
2026-01-05,1,2026,,CARDIOLOGY,Cordamet,Meditrix Labs,1508,435.0,1667.0
2026-01-05,1,2026,DELHI,Respiratory,Respivan,Aerovant Pharma,5090,1773.0,5409.0
2026-01-05,1,2026,  Telangana  ,Respiratory,Bronchel,Breathex Labs,3315,709.0,3668.0
2026-01-05,1,2026,AndhraPradesh,RESPIRATORY,Bronchel,Breathex Labs,4254,874.0,5182.0
2026-01-05,1,2026,TN,Cardiology,Vascolin,Zenova Biosciences,2737,882.0,3361.0
2026-01-05,1,2026,KERALA,  Diabetes  ,Glucotend,Glucera Health,3589,1090.0,4220.0
2026-01-05,1,2026,  West Bengal  ,Diabetes,Metforal,Novanta Pharma,3761,858.0,4278.0
2026-01-05,1,2026,Maharashtra,respiratory,Airovent,Pulmovia Therapeutics,4344,1271.0,4930.0
2026-01-05,1,2026,  Rajasthan  ,cardiology,Vascolin,Zenova Biosciences,3097,856.0,3503.0
2026-01-05,1,2026,  Karnataka  ,  Cardiology  ,Cordamet,Meditrix Labs,4556,1322.0,5161.0
2026-01-05,1,2026,  Andhra Pradesh  ,CARDIOLOGY,Vascolin,Zenova Biosciences,3807,1098.0,4294.0
2026-01-05,1,2026,Karnatka,  Cardiology  ,Cardivex,Corvyx Pharma,1860,601.0,2296.0
2026-01-05,1,2026,  Andhra Pradesh  ,DIABETES,Glucotend,Glucera Health,4013,1263.0,4489.0
2026-01-05,1,2026,DELHI,  Diabetes  ,Insulyn,Insulara Biotech,4123,1395.0,4404.0
2026-01-05,1,2026,Rajasthan,  Diabetes  ,Metforal,Novanta Pharma,5976,1794.0,6657.0
2026-01-05,1,2026,rajasthan,diabetes,Insulyn,Insulara Biotech,3907,924.0,4521.0
2026-01-05,1,2026,Gujarat,Cardiology,Cardivex,Corvyx Pharma,3486,698.0,4221.0
2026-01-05,1,2026,karnataka,cardiology,Cordamet,Meditrix Labs,2811,582.0,3479.0
2026-01-05,1,2026,  Kerala  ,  Respiratory  ,Bronchel,Breathex Labs,2448,731.0,2750.0
2026-01-05,1,2026,TAMIL NADU,Diabetes,Metforal,Novanta Pharma,1812,589.0,2095.0
2026-01-05,1,2026,TAMIL NADU,Cardiology,Cordamet,Meditrix Labs,3294,1045.0,3771.0
2026-01-05,1,2026,delhi,Cardiology,Cordamet,Meditrix Labs,5322,1543.0,6316.0
2026-01-05,1,2026,  Delhi  ,cardiology,Cordamet,Meditrix Labs,5929,1739.0,6961.0
2026-01-05,1,2026,TN,CARDIOLOGY,Vascolin,Zenova Biosciences,3930,950.0,4608.0
2026-01-05,1,2026,telangana,  Diabetes  ,Glucotend,Glucera Health,5924,1925.0,7001.0
2026-01-05,1,2026,kerala,Respiratory,Bronchel,Breathex Labs,1874,408.0,2036.0
2026-01-05,1,2026,Andhra Pradesh,Respiratory,Bronchel,Breathex Labs,4109,833.0,4649.0
2026-01-05,1,2026,kerala,  Diabetes  ,Glucotend,Glucera Health,2076,422.0,2561.0
2026-01-05,1,2026,DELHI,DIABETES,Glucotend,Glucera Health,4830,1569.0,5106.0
2026-01-05,1,2026,Tamil Nadu,DIABETES,Glucotend,Glucera Health,3210,799.0,3637.0
2026-01-05,1,2026,kerala,CARDIOLOGY,Cardivex,Corvyx Pharma,2409,818.0,2884.0
2026-01-05,1,2026,Telangana,DIABETES,Metforal,Novanta Pharma,2845,806.0,3231.0
2026-01-05,1,2026,Karnataka,Diabetes,Insulyn,Insulara Biotech,2940,886.0,3631.0
2026-01-05,1,2026,Rajasthan,Respiratory,Respivan,Aerovant Pharma,5340,1580.0,6018.0
2026-01-05,1,2026,Tamil Nadu,Diabetes,Metforal,Novanta Pharma,2754,671.0,2923.0
2026-01-05,1,2026,Andhra Pradesh,  Respiratory  ,Airovent,Pulmovia Therapeutics,5083,1216.0,6216.0
2026-01-05,1,2026,WestBengal,Diabetes,Glucotend,Glucera Health,5407,1448.0,6494.0
2026-01-05,1,2026,ANDHRA PRADESH,DIABETES,Metforal,Novanta Pharma,4870,1504.0,5329.0
2026-01-05,1,2026,  Tamil Nadu  ,  Diabetes  ,Insulyn,Insulara Biotech,2871,809.0,3465.0
2026-01-05,1,2026,GUJARAT,  Diabetes  ,Glucotend,Glucera Health,2802,729.0,3091.0
2026-01-05,1,2026,Andhra Pradesh,respiratory,Airovent,Pulmovia Therapeutics,3851,1213.0,4450.0
2026-01-05,1,2026,rajasthan,Cardiology,Cardivex,Corvyx Pharma,2642,865.0,2938.0
2026-01-05,1,2026,MAHARASHTRA,  Diabetes  ,Insulyn,Insulara Biotech,5129,1723.0,6040.0
2026-01-05,1,2026,kerala,CARDIOLOGY,Cordamet,Meditrix Labs,3681,1070.0,4104.0
2026-01-05,1,2026,  Rajasthan  ,respiratory,Bronchel,Breathex Labs,5694,1252.0,6513.0
2026-01-05,1,2026,  Gujarat  ,  Cardiology  ,Cardivex,Corvyx Pharma,4588,1053.0,5067.0
2026-01-05,1,2026,Karnatka,Diabetes,Metforal,Novanta Pharma,4312,1385.0,5019.0
2026-01-05,1,2026,W. Bengal,  Respiratory  ,Airovent,Pulmovia Therapeutics,3077,782.0,3430.0
2026-01-05,1,2026,  Karnataka  ,respiratory,Respivan,Aerovant Pharma,5734,1547.0,7045.0
2026-01-05,1,2026,  Maharashtra  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,5887,1312.0,7278.0
2026-01-05,1,2026,  Karnataka  ,cardiology,Vascolin,Zenova Biosciences,2813,694.0,3001.0
2026-01-05,1,2026,Karnataka ,diabetes,Insulyn,Insulara Biotech,2288,527.0,2525.0
2026-01-05,1,2026,Gujarat,Cardiology,Cordamet,Meditrix Labs,4731,1604.0,5053.0
2026-01-05,1,2026,Tamil Nadu,  Cardiology  ,Vascolin,Zenova Biosciences,5845,1892.0,7051.0
2026-01-05,1,2026,DELHI,CARDIOLOGY,Cordamet,Meditrix Labs,3994,1300.0,4765.0
2026-01-05,1,2026,  Telangana  ,cardiology,Cardivex,Corvyx Pharma,2645,634.0,3025.0
2026-01-05,1,2026,  Telangana  ,diabetes,Metforal,Novanta Pharma,3399,938.0,4118.0
2026-01-05,1,2026,  Andhra Pradesh  ,Cardiology,Vascolin,Zenova Biosciences,3324,1055.0,3534.0
2026-01-05,1,2026,maharashtra,diabetes,Glucotend,Glucera Health,5119,1348.0,5608.0
2026-01-05,1,2026,TAMIL NADU,respiratory,Respivan,Aerovant Pharma,5540,1855.0,6666.0
2026-01-05,1,2026,MAHARASHTRA,respiratory,Respivan,Aerovant Pharma,3988,1007.0,4447.0
2026-01-05,1,2026,KERALA,cardiology,Vascolin,Zenova Biosciences,5383,1593.0,5754.0
2026-01-05,1,2026,gujarat,Diabetes,Insulyn,Insulara Biotech,5817,1183.0,7111.0
2026-01-05,1,2026,karnataka,  Respiratory  ,Bronchel,Breathex Labs,2152,482.0,2366.0
2026-01-05,1,2026,delhi,RESPIRATORY,Airovent,Pulmovia Therapeutics,4878,1414.0,5547.0
2026-01-05,1,2026,Gujarat,Respiratory,Bronchel,Breathex Labs,3311,961.0,4102.0
2026-01-05,1,2026,W. Bengal,  Diabetes  ,Glucotend,Glucera Health,5247,1785.0,5605.0
2026-01-05,1,2026,GUJARAT,CARDIOLOGY,Cardivex,Corvyx Pharma,3985,1276.0,4496.0
2026-01-05,1,2026,gujarat,CARDIOLOGY,Vascolin,Zenova Biosciences,1898,434.0,2358.0
2026-01-05,1,2026,West Bengal,cardiology,Cardivex,Corvyx Pharma,5851,1570.0,6203.0
2026-01-05,1,2026,MAHARASHTRA,DIABETES,Glucotend,Glucera Health,3964,1332.0,4442.0
2026-01-05,1,2026,telangana,cardiology,Cardivex,Corvyx Pharma,5448,1120.0,5733.0
2026-01-05,1,2026,ANDHRA PRADESH,respiratory,Respivan,Aerovant Pharma,4008,1240.0,4322.0
2026-01-05,1,2026,  Delhi  ,Respiratory,Airovent,Pulmovia Therapeutics,4766,1435.0,5196.0
2026-01-05,1,2026,  Maharashtra  ,Respiratory,Airovent,Pulmovia Therapeutics,5461,1910.0,6630.0
2026-01-05,1,2026,  Tamil Nadu  ,Respiratory,Airovent,,1792,616.0,1882.0
2026-01-05,1,2026,  Delhi  ,Cardiology,Cordamet,Meditrix Labs,5410,1433.0,6417.0
2026-01-05,1,2026,Karnataka,cardiology,Cordamet,Meditrix Labs,5338,1272.0,6383.0
2026-01-05,1,2026,KERALA,Cardiology,Cardivex,Corvyx Pharma,1578,420.0,1875.0
2026-01-05,1,2026,,respiratory,Bronchel,Breathex Labs,2313,509.0,2668.0
2026-01-05,1,2026,Karnataka,Cardiology,Vascolin,Zenova Biosciences,4162,1118.0,4707.0
2026-01-05,1,2026,  Andhra Pradesh  ,  Respiratory  ,Bronchel,Breathex Labs,2128,695.0,2602.0
2026-01-05,1,2026,Delhi,cardiology,Cordamet,Meditrix Labs,3575,814.0,3827.0
2026-01-05,1,2026,Andhra Pradesh,DIABETES,Insulyn,Insulara Biotech,3331,1078.0,4112.0
2026-01-05,1,2026,tamil nadu,diabetes,Glucotend,Glucera Health,3488,1199.0,3780.0
2026-01-05,1,2026,delhi,Diabetes,Metforal,Novanta Pharma,4533,1171.0,5417.0
2026-01-05,1,2026,Tamilnadu,  Diabetes  ,Insulyn,Insulara Biotech,4678,1023.0,5401.0
2026-01-05,1,2026,Delhi,Respiratory,Bronchel,Breathex Labs,5778,1329.0,6580.0
2026-01-05,1,2026,Karnatka,RESPIRATORY,Respivan,Aerovant Pharma,2029,437.0,2170.0
2026-01-05,1,2026,  West Bengal  ,respiratory,Airovent,Pulmovia Therapeutics,4742,1432.0,5019.0
2026-01-05,1,2026,ANDHRA PRADESH,  Cardiology  ,Cardivex,,3916,1041.0,4354.0
2026-01-05,1,2026,WestBengal,respiratory,Bronchel,Breathex Labs,5297,1357.0,5761.0
2026-01-05,1,2026,  Kerala  ,  Diabetes  ,Metforal,Novanta Pharma,3282,1025.0,3941.0
2026-01-05,1,2026,Tamilnadu,Respiratory,Airovent,Pulmovia Therapeutics,2645,869.0,3115.0
2026-01-05,1,2026,  Gujarat  ,  Respiratory  ,Airovent,Pulmovia Therapeutics,4352,1028.0,4615.0
2026-01-05,1,2026,delhi,Respiratory,Airovent,Pulmovia Therapeutics,3602,1234.0,3861.0
2026-01-05,1,2026,  Gujarat  ,CARDIOLOGY,Cardivex,Corvyx Pharma,5192,1798.0,5932.0
2026-01-05,1,2026,rajasthan,DIABETES,Metforal,Novanta Pharma,1535,496.0,1659.0
